order_id,customer_id,order_date,category,state,city,revenue,items,payment_type
ORD01659,C00308,2023-05-05,Electronics,GO,Goiânia,464.45,3,debit_card
ORD01660,C00669,2022-01-11,Automotive,ES,Vitória,198.24,3,voucher
ORD01661,C00090,2022-06-05,Home & Garden,PE,Recife,322.04,4,boleto
ORD01662,C00051,2023-01-15,Fashion,SC,Florianópolis,283.97,2,voucher
ORD01663,C00095,2023-02-09,Beauty,PR,Curitiba,220.74,3,voucher
ORD01664,C00100,2022-10-06,Home & Garden,PE,Recife,108.25,3,debit_card
ORD01665,C00052,2022-12-26,Books,MG,Belo Horizonte,142.36,4,voucher
ORD01666,C00544,2022-05-08,Beauty,PR,Curitiba,71.22,2,boleto
ORD01667,C00511,2022-03-10,Books,PR,Curitiba,327.05,4,voucher
ORD01668,C00112,2022-09-05,Sports,SC,Florianópolis,358.91,4,boleto
ORD01669,C00466,2022-12-23,Automotive,PE,Recife,338.76,1,boleto
ORD01670,C00585,2022-01-04,Health,RS,Porto Alegre,321.16,1,boleto
ORD01671,C00246,2022-09-12,Beauty,SC,Florianópolis,362.36,1,boleto
ORD01672,C00733,2022-03-08,Sports,SP,São Paulo,117.07,3,credit_card
ORD01673,C00137,2022-01-27,Food & Drink,PR,Curitiba,84.11,4,boleto
ORD01674,C00479,2022-11-18,Electronics,BA,Salvador,210.38,4,credit_card
ORD01675,C00456,2022-10-21,Electronics,ES,Vitória,508.36,4,credit_card
ORD01676,C00567,2022-08-23,Electronics,GO,Goiânia,370.56,3,voucher
ORD01677,C00662,2022-04-01,Fashion,PR,Curitiba,180.06,3,boleto
ORD01678,C00084,2022-04-25,Toys,GO,Goiânia,146.16,3,voucher
ORD01679,C00177,2023-02-21,Automotive,PR,Curitiba,96.34,4,voucher
ORD01680,C00309,2022-04-27,Toys,RS,Porto Alegre,282.14,3,credit_card
ORD01681,C00515,2022-05-17,Health,RS,Porto Alegre,353.74,1,credit_card
ORD01682,C00628,2022-09-03,Health,GO,Goiânia,352.42,1,boleto
ORD01683,C00447,2022-06-05,Automotive,SC,Florianópolis,343.92,1,boleto
ORD01684,C00168,2022-01-25,Food & Drink,GO,Goiânia,124.67,3,boleto
ORD01685,C00567,2022-03-07,Health,BA,Salvador,88.83,3,voucher
ORD01686,C00031,2022-07-23,Health,MG,Belo Horizonte,172.64,2,credit_card
ORD01687,C00072,2022-02-18,Automotive,BA,Salvador,290.3,3,boleto
ORD01688,C00652,2022-03-12,Food & Drink,MG,Belo Horizonte,270.95,2,debit_card
ORD01689,C00739,2022-08-01,Beauty,BA,Salvador,51.28,4,boleto
ORD01690,C00004,2022-12-25,Toys,SP,São Paulo,64.68,3,voucher
ORD01691,C00073,2023-03-02,Home & Garden,SP,São Paulo,135.17,1,boleto
ORD01692,C00093,2022-12-16,Beauty,RS,Porto Alegre,91.55,2,voucher
ORD01693,C00443,2022-12-11,Sports,SP,São Paulo,37.83,3,credit_card
ORD01694,C00370,2023-04-22,Fashion,SC,Florianópolis,336.14,3,credit_card
ORD01695,C00259,2022-11-08,Electronics,ES,Vitória,439.9,3,credit_card
ORD01696,C00595,2022-10-03,Fashion,BA,Salvador,151.38,1,debit_card
ORD01697,C00119,2023-01-03,Beauty,RS,Porto Alegre,103.48,2,boleto
ORD01698,C00069,2022-04-22,Fashion,BA,Salvador,389.28,1,debit_card
ORD01699,C00460,2022-06-09,Beauty,RS,Porto Alegre,320.18,4,voucher
ORD01700,C00059,2022-08-02,Food & Drink,PE,Recife,161.38,1,debit_card
ORD01701,C00137,2022-10-16,Health,PE,Recife,22.58,1,voucher
ORD01702,C00184,2022-11-20,Electronics,ES,Vitória,406.69,1,voucher
ORD01703,C00215,2022-11-21,Books,SC,Florianópolis,294.16,4,boleto
ORD01704,C00127,2023-05-18,Beauty,BA,Salvador,353.9,1,boleto
ORD01705,C00427,2022-10-28,Home & Garden,GO,Goiânia,76.68,1,credit_card
ORD01706,C00043,2022-06-12,Electronics,BA,Salvador,254.17,1,voucher
ORD01707,C00119,2023-05-26,Beauty,SC,Florianópolis,335.32,2,credit_card
ORD01708,C00199,2023-03-09,Fashion,BA,Salvador,193.92,4,credit_card
ORD01709,C00255,2022-01-12,Toys,BA,Salvador,24.79,1,boleto
ORD01710,C00057,2022-03-18,Fashion,SP,São Paulo,255.15,3,voucher
ORD01711,C00371,2023-06-06,Fashion,SP,São Paulo,98.72,4,boleto
ORD01712,C00760,2023-03-04,Toys,PR,Curitiba,154.9,1,voucher
ORD01713,C00069,2022-06-05,Automotive,ES,Vitória,295.83,2,boleto
ORD01714,C00146,2022-06-29,Home & Garden,SP,São Paulo,184.73,1,boleto
ORD01715,C00312,2022-10-31,Home & Garden,RS,Porto Alegre,148.19,3,voucher
ORD01716,C00134,2022-09-11,Beauty,BA,Salvador,175.31,2,boleto
ORD01717,C00047,2023-06-15,Home & Garden,RJ,Rio de Janeiro,134.34,2,boleto
ORD01718,C00593,2023-06-01,Health,RS,Porto Alegre,209.33,1,boleto
ORD01719,C00659,2022-12-07,Sports,GO,Goiânia,239.14,4,credit_card
ORD01720,C00345,2023-04-19,Health,RS,Porto Alegre,206.03,3,debit_card
ORD01721,C00647,2022-04-24,Books,RJ,Rio de Janeiro,94.48,4,voucher
ORD01722,C00135,2023-05-17,Fashion,SP,São Paulo,112.12,3,boleto
ORD01723,C00258,2023-04-09,Automotive,PR,Curitiba,74.07,2,boleto
ORD01724,C00163,2022-01-27,Toys,GO,Goiânia,319.54,2,boleto
ORD01725,C00487,2022-09-19,Electronics,SC,Florianópolis,162.72,2,boleto
ORD01726,C00026,2023-01-13,Health,GO,Goiânia,87.13,4,credit_card
ORD01727,C00527,2022-07-15,Toys,RJ,Rio de Janeiro,203.74,1,credit_card
ORD01728,C00440,2022-01-08,Food & Drink,PR,Curitiba,362.81,3,debit_card
ORD01729,C00621,2022-07-12,Beauty,SC,Florianópolis,78.59,4,debit_card
ORD01730,C00177,2023-01-15,Home & Garden,ES,Vitória,300.52,3,voucher
ORD01731,C00564,2022-06-12,Toys,SP,São Paulo,33.32,1,voucher
ORD01732,C00435,2022-03-05,Fashion,BA,Salvador,121.09,1,debit_card
ORD01733,C00176,2023-03-02,Fashion,MG,Belo Horizonte,201.18,1,voucher
ORD01734,C00038,2022-07-21,Books,SC,Florianópolis,77.46,3,voucher
ORD01735,C00237,2022-02-04,Books,PR,Curitiba,219.8,1,voucher
ORD01736,C00100,2022-03-17,Health,PR,Curitiba,369.89,3,boleto
ORD01737,C00371,2022-10-22,Fashion,SC,Florianópolis,230.69,2,voucher
ORD01738,C00144,2023-05-22,Food & Drink,SC,Florianópolis,60.45,2,credit_card
ORD01739,C00088,2022-02-13,Toys,MG,Belo Horizonte,190.3,1,debit_card
ORD01740,C00380,2022-11-29,Toys,PR,Curitiba,178.62,2,debit_card
ORD01741,C00305,2023-02-18,Sports,RJ,Rio de Janeiro,140.4,1,credit_card
ORD01742,C00698,2023-05-20,Home & Garden,PE,Recife,193.01,4,boleto
ORD01743,C00154,2022-06-24,Health,GO,Goiânia,387.38,2,debit_card
ORD01744,C00128,2023-02-01,Beauty,PE,Recife,227.53,4,voucher
ORD01745,C00537,2023-05-10,Beauty,RS,Porto Alegre,290.52,3,debit_card
ORD01746,C00070,2022-05-22,Electronics,PE,Recife,290.49,2,boleto
ORD01747,C00200,2022-06-27,Beauty,MG,Belo Horizonte,119.67,4,credit_card
ORD01748,C00552,2023-01-30,Health,RJ,Rio de Janeiro,314.94,4,boleto
ORD01749,C00135,2023-01-13,Food & Drink,ES,Vitória,236.48,4,voucher
ORD01750,C00498,2022-03-16,Beauty,SC,Florianópolis,180.0,4,debit_card
ORD01751,C00347,2023-04-30,Home & Garden,GO,Goiânia,178.7,4,voucher
ORD01752,C00599,2022-08-05,Health,SC,Florianópolis,273.07,3,credit_card
ORD01753,C00610,2022-07-18,Fashion,RS,Porto Alegre,146.48,2,voucher
ORD01754,C00089,2023-03-27,Home & Garden,PE,Recife,45.67,1,voucher
ORD01755,C00291,2022-01-09,Automotive,BA,Salvador,294.42,3,credit_card
ORD01756,C00662,2023-02-03,Food & Drink,BA,Salvador,32.21,1,voucher
ORD01757,C00191,2022-12-21,Electronics,RJ,Rio de Janeiro,115.66,3,voucher
ORD01758,C00241,2022-05-27,Fashion,GO,Goiânia,113.86,4,credit_card
ORD01759,C00339,2023-05-23,Electronics,PR,Curitiba,232.71,2,voucher
ORD01760,C00021,2022-04-19,Fashion,RS,Porto Alegre,268.66,1,debit_card
ORD01761,C00032,2022-09-30,Sports,RJ,Rio de Janeiro,29.68,1,boleto
ORD01762,C00643,2022-06-15,Automotive,PR,Curitiba,174.67,4,credit_card
ORD01763,C00081,2022-07-20,Sports,RJ,Rio de Janeiro,275.19,4,credit_card
ORD01764,C00122,2022-07-21,Books,PE,Recife,243.59,2,debit_card
ORD01765,C00046,2022-02-26,Fashion,GO,Goiânia,47.03,4,boleto
ORD01766,C00437,2022-06-14,Automotive,MG,Belo Horizonte,208.16,2,voucher
ORD01767,C00364,2022-03-20,Health,PR,Curitiba,276.23,4,debit_card
ORD01768,C00776,2023-02-07,Home & Garden,RJ,Rio de Janeiro,236.32,1,voucher
ORD01769,C00100,2022-02-25,Electronics,PR,Curitiba,557.58,1,voucher
ORD01770,C00669,2022-09-26,Books,ES,Vitória,295.93,4,voucher
ORD01771,C00545,2022-02-20,Sports,PE,Recife,288.44,4,voucher
ORD01772,C00618,2023-01-08,Books,MG,Belo Horizonte,17.61,4,debit_card
ORD01773,C00607,2022-03-12,Toys,PR,Curitiba,45.23,4,debit_card
ORD01774,C00226,2023-05-20,Automotive,SC,Florianópolis,325.32,2,debit_card
ORD01775,C00373,2023-05-04,Beauty,GO,Goiânia,28.28,1,voucher
ORD01776,C00115,2022-04-17,Fashion,ES,Vitória,116.39,4,boleto
ORD01777,C00199,2023-04-06,Health,SP,São Paulo,297.75,2,credit_card
ORD01778,C00279,2022-04-14,Toys,PR,Curitiba,98.63,3,voucher
ORD01779,C00670,2022-05-21,Sports,BA,Salvador,85.86,3,voucher
ORD01780,C00081,2022-03-02,Food & Drink,RJ,Rio de Janeiro,323.67,2,voucher
ORD01781,C00462,2022-03-18,Automotive,PE,Recife,334.91,1,credit_card
ORD01782,C00166,2022-06-13,Home & Garden,PR,Curitiba,373.03,4,boleto
ORD01783,C00357,2022-11-06,Sports,GO,Goiânia,22.06,4,boleto
ORD01784,C00328,2023-04-01,Automotive,PE,Recife,376.31,2,voucher
ORD01785,C00147,2022-09-30,Fashion,PR,Curitiba,22.88,1,credit_card
ORD01786,C00239,2023-03-17,Home & Garden,RJ,Rio de Janeiro,399.81,1,voucher
ORD01787,C00588,2023-02-24,Electronics,BA,Salvador,143.59,3,voucher
ORD01788,C00044,2023-04-16,Automotive,BA,Salvador,332.23,2,credit_card
ORD01789,C00394,2022-10-07,Food & Drink,RS,Porto Alegre,112.6,1,voucher
ORD01790,C00214,2022-02-03,Fashion,ES,Vitória,212.28,2,debit_card
ORD01791,C00142,2022-02-16,Health,GO,Goiânia,149.55,2,boleto
ORD01792,C00562,2023-03-21,Automotive,RS,Porto Alegre,391.4,2,credit_card
ORD01793,C00001,2022-03-07,Beauty,RJ,Rio de Janeiro,57.21,1,boleto
ORD01794,C00282,2022-03-16,Fashion,BA,Salvador,303.79,3,voucher
ORD01795,C00195,2022-12-20,Beauty,SC,Florianópolis,380.99,3,debit_card
ORD01796,C00125,2023-02-27,Books,SP,São Paulo,350.1,4,debit_card
ORD01797,C00192,2023-02-20,Books,ES,Vitória,239.62,1,boleto
ORD01798,C00583,2023-01-02,Electronics,SP,São Paulo,100.46,1,boleto
ORD01799,C00101,2023-04-30,Books,BA,Salvador,300.92,2,credit_card
ORD01800,C00502,2022-01-14,Home & Garden,ES,Vitória,376.64,3,voucher
ORD01801,C00475,2022-01-22,Food & Drink,RJ,Rio de Janeiro,208.74,3,voucher
ORD01802,C00273,2022-09-03,Beauty,PR,Curitiba,386.93,2,boleto
ORD01803,C00310,2022-01-08,Books,RJ,Rio de Janeiro,28.2,4,credit_card
ORD01804,C00081,2022-08-07,Automotive,SP,São Paulo,390.59,2,credit_card
ORD01805,C00084,2022-08-08,Beauty,SP,São Paulo,311.45,1,voucher
ORD01806,C00792,2022-07-08,Electronics,MG,Belo Horizonte,182.48,3,voucher
ORD01807,C00093,2022-10-29,Home & Garden,BA,Salvador,306.5,4,credit_card
ORD01808,C00185,2022-03-18,Beauty,BA,Salvador,172.79,4,voucher
ORD01809,C00137,2022-10-17,Toys,RJ,Rio de Janeiro,367.18,1,credit_card
ORD01810,C00300,2022-07-02,Food & Drink,SC,Florianópolis,352.79,4,boleto
ORD01811,C00724,2023-05-18,Beauty,PE,Recife,259.7,2,voucher
ORD01812,C00228,2023-03-15,Fashion,BA,Salvador,36.88,1,boleto
ORD01813,C00009,2022-08-22,Food & Drink,SC,Florianópolis,250.74,2,credit_card
ORD01814,C00026,2022-10-01,Electronics,GO,Goiânia,189.43,4,voucher
ORD01815,C00594,2022-10-10,Electronics,PE,Recife,164.1,1,credit_card
ORD01816,C00068,2023-04-29,Sports,BA,Salvador,252.76,1,debit_card
ORD01817,C00085,2022-11-09,Sports,SC,Florianópolis,146.32,3,credit_card
ORD01818,C00446,2022-08-10,Automotive,RJ,Rio de Janeiro,81.1,2,voucher
ORD01819,C00700,2023-03-30,Beauty,GO,Goiânia,19.05,2,credit_card
ORD01820,C00669,2023-04-09,Food & Drink,GO,Goiânia,337.37,4,boleto
ORD01821,C00419,2023-05-04,Books,RJ,Rio de Janeiro,104.45,1,debit_card
ORD01822,C00016,2022-02-10,Sports,ES,Vitória,60.9,4,boleto
ORD01823,C00027,2023-03-16,Books,PE,Recife,125.87,4,debit_card
ORD01824,C00149,2022-06-21,Sports,RJ,Rio de Janeiro,214.92,1,voucher
ORD01825,C00667,2022-10-04,Beauty,SC,Florianópolis,205.42,4,voucher
ORD01826,C00167,2022-01-28,Toys,MG,Belo Horizonte,362.04,1,debit_card
ORD01827,C00190,2023-04-11,Toys,GO,Goiânia,63.36,4,debit_card
ORD01828,C00179,2023-01-20,Food & Drink,SC,Florianópolis,192.81,4,debit_card
ORD01829,C00191,2023-04-02,Home & Garden,PR,Curitiba,223.72,3,boleto
ORD01830,C00176,2022-04-14,Fashion,MG,Belo Horizonte,173.2,2,voucher
ORD01831,C00670,2022-05-15,Books,RS,Porto Alegre,71.8,3,voucher
ORD01832,C00170,2022-04-05,Fashion,PR,Curitiba,130.97,4,boleto
ORD01833,C00035,2023-06-04,Beauty,RS,Porto Alegre,291.21,1,debit_card
ORD01834,C00094,2023-06-19,Home & Garden,MG,Belo Horizonte,96.54,3,boleto
ORD01835,C00064,2022-04-22,Automotive,GO,Goiânia,318.59,3,debit_card
ORD01836,C00356,2022-09-10,Books,SP,São Paulo,142.52,4,debit_card
ORD01837,C00688,2022-08-10,Books,SC,Florianópolis,208.39,4,credit_card
ORD01838,C00037,2023-06-25,Books,PE,Recife,294.16,4,credit_card
ORD01839,C00449,2022-01-02,Fashion,SP,São Paulo,115.77,4,credit_card
ORD01840,C00307,2022-10-20,Home & Garden,SC,Florianópolis,387.95,4,debit_card
ORD01841,C00007,2022-03-06,Books,PE,Recife,97.39,4,debit_card
ORD01842,C00212,2022-09-19,Automotive,RS,Porto Alegre,303.77,3,credit_card
ORD01843,C00008,2022-10-24,Fashion,PR,Curitiba,112.37,1,voucher
ORD01844,C00707,2022-12-28,Automotive,RJ,Rio de Janeiro,105.72,2,boleto
ORD01845,C00122,2022-12-22,Electronics,SP,São Paulo,520.23,4,debit_card
ORD01846,C00189,2022-08-24,Automotive,PE,Recife,134.41,2,boleto
ORD01847,C00334,2022-08-08,Home & Garden,PR,Curitiba,291.83,1,debit_card
ORD01848,C00193,2022-01-28,Sports,SP,São Paulo,334.62,1,boleto
ORD01849,C00302,2022-12-14,Health,BA,Salvador,371.33,4,credit_card
ORD01850,C00790,2022-03-18,Food & Drink,PR,Curitiba,78.15,4,boleto
ORD01851,C00024,2022-11-06,Toys,SC,Florianópolis,201.35,3,debit_card
ORD01852,C00254,2022-02-05,Toys,SC,Florianópolis,340.57,4,debit_card
ORD01853,C00052,2023-05-26,Toys,PE,Recife,114.55,2,credit_card
ORD01854,C00019,2022-12-04,Health,RJ,Rio de Janeiro,123.29,1,voucher
ORD01855,C00729,2023-03-16,Food & Drink,RJ,Rio de Janeiro,228.56,1,debit_card
ORD01856,C00077,2022-02-02,Toys,PR,Curitiba,112.5,2,voucher
ORD01857,C00080,2022-12-24,Books,PE,Recife,174.42,4,credit_card
ORD01858,C00261,2023-04-08,Fashion,PE,Recife,151.21,2,boleto
ORD01859,C00059,2022-04-21,Automotive,RJ,Rio de Janeiro,399.34,4,voucher
ORD01860,C00631,2022-12-09,Toys,PE,Recife,232.77,2,credit_card
ORD01861,C00687,2022-06-13,Fashion,GO,Goiânia,102.45,4,boleto
ORD01862,C00196,2022-10-14,Sports,SP,São Paulo,280.35,3,boleto
ORD01863,C00189,2022-06-17,Automotive,MG,Belo Horizonte,254.71,2,boleto
ORD01864,C00361,2023-02-26,Food & Drink,MG,Belo Horizonte,383.7,4,credit_card
ORD01865,C00153,2022-03-19,Automotive,RS,Porto Alegre,246.6,4,credit_card
ORD01866,C00765,2022-04-02,Toys,ES,Vitória,85.43,4,debit_card
ORD01867,C00072,2022-04-09,Sports,PE,Recife,321.25,2,credit_card
ORD01868,C00102,2023-06-06,Automotive,PR,Curitiba,22.41,4,boleto
ORD01869,C00642,2022-08-01,Books,PR,Curitiba,206.4,1,boleto
ORD01870,C00255,2022-05-29,Sports,RJ,Rio de Janeiro,302.02,1,credit_card
ORD01871,C00352,2022-06-01,Food & Drink,SP,São Paulo,388.16,1,voucher
ORD01872,C00768,2022-08-29,Fashion,BA,Salvador,233.62,3,boleto
ORD01873,C00062,2022-02-09,Books,RS,Porto Alegre,380.88,1,voucher
ORD01874,C00078,2022-10-07,Fashion,PE,Recife,75.55,4,debit_card
ORD01875,C00075,2023-01-25,Toys,MG,Belo Horizonte,246.39,2,credit_card
ORD01876,C00139,2022-02-07,Books,RJ,Rio de Janeiro,159.91,4,voucher
ORD01877,C00034,2022-05-03,Automotive,RJ,Rio de Janeiro,269.09,4,voucher
ORD01878,C00201,2023-03-19,Sports,BA,Salvador,331.76,2,boleto
ORD01879,C00624,2022-02-28,Fashion,GO,Goiânia,117.66,3,debit_card
ORD01880,C00413,2023-04-18,Automotive,ES,Vitória,15.39,4,debit_card
ORD01881,C00657,2022-04-19,Health,PE,Recife,191.78,1,boleto
ORD01882,C00298,2023-02-17,Automotive,PR,Curitiba,217.22,1,voucher
ORD01883,C00225,2022-06-16,Home & Garden,BA,Salvador,377.72,4,credit_card
ORD01884,C00229,2023-06-15,Fashion,GO,Goiânia,277.82,2,debit_card
ORD01885,C00175,2022-11-06,Electronics,SC,Florianópolis,47.96,3,voucher
ORD01886,C00482,2023-05-15,Electronics,MG,Belo Horizonte,157.01,3,debit_card
ORD01887,C00020,2022-03-10,Food & Drink,PE,Recife,336.83,4,boleto
ORD01888,C00129,2022-01-13,Health,MG,Belo Horizonte,18.47,4,voucher
ORD01889,C00454,2022-12-23,Health,RJ,Rio de Janeiro,242.19,4,debit_card
ORD01890,C00548,2022-02-28,Sports,MG,Belo Horizonte,40.38,1,debit_card
ORD01891,C00556,2023-01-02,Food & Drink,PR,Curitiba,189.4,3,credit_card
ORD01892,C00110,2022-03-04,Books,ES,Vitória,229.08,3,credit_card
ORD01893,C00537,2022-03-14,Electronics,SP,São Paulo,194.72,1,voucher
ORD01894,C00242,2022-01-28,Toys,SC,Florianópolis,49.5,1,voucher
ORD01895,C00518,2022-01-30,Home & Garden,PR,Curitiba,349.01,2,credit_card
ORD01896,C00625,2022-10-21,Fashion,RS,Porto Alegre,131.42,2,voucher
ORD01897,C00133,2022-01-21,Home & Garden,RJ,Rio de Janeiro,231.62,1,voucher
ORD01898,C00591,2022-06-15,Sports,SP,São Paulo,310.4,1,boleto
ORD01899,C00744,2022-09-12,Books,ES,Vitória,129.15,1,debit_card
ORD01900,C00253,2023-05-26,Home & Garden,BA,Salvador,239.6,3,voucher
ORD01901,C00152,2023-04-05,Fashion,SP,São Paulo,134.26,4,boleto
ORD01902,C00004,2022-05-28,Health,SC,Florianópolis,215.64,1,credit_card
ORD01903,C00253,2023-01-28,Toys,RJ,Rio de Janeiro,147.22,3,boleto
ORD01904,C00090,2022-05-16,Food & Drink,GO,Goiânia,266.33,4,voucher
ORD01905,C00589,2022-07-17,Electronics,BA,Salvador,503.07,2,credit_card
ORD01906,C00236,2022-02-21,Health,SP,São Paulo,138.59,3,voucher
ORD01907,C00533,2023-04-23,Home & Garden,PR,Curitiba,172.52,1,credit_card
ORD01908,C00441,2022-01-13,Sports,RS,Porto Alegre,50.06,4,voucher
ORD01909,C00084,2023-05-05,Electronics,RJ,Rio de Janeiro,238.62,2,debit_card
ORD01910,C00646,2022-12-17,Books,MG,Belo Horizonte,68.92,1,credit_card
ORD01911,C00214,2022-04-02,Food & Drink,RS,Porto Alegre,365.83,2,credit_card
ORD01912,C00144,2023-02-23,Books,PE,Recife,251.69,4,voucher
ORD01913,C00159,2022-09-28,Electronics,SC,Florianópolis,304.08,4,voucher
ORD01914,C00267,2022-11-08,Beauty,PR,Curitiba,277.76,4,voucher
ORD01915,C00178,2022-09-06,Automotive,RS,Porto Alegre,117.23,1,boleto
ORD01916,C00195,2022-08-09,Automotive,PE,Recife,97.57,2,boleto
ORD01917,C00593,2022-06-16,Automotive,BA,Salvador,206.24,3,voucher
ORD01918,C00110,2022-08-22,Health,PE,Recife,290.2,1,credit_card
ORD01919,C00056,2023-06-23,Health,GO,Goiânia,41.86,2,debit_card
ORD01920,C00103,2022-08-28,Food & Drink,SP,São Paulo,84.88,3,voucher
ORD01921,C00651,2022-04-02,Sports,BA,Salvador,381.02,2,credit_card
ORD01922,C00142,2022-02-28,Food & Drink,SC,Florianópolis,370.98,4,boleto
ORD01923,C00091,2022-03-03,Fashion,GO,Goiânia,108.67,2,voucher
ORD01924,C00078,2022-12-13,Books,PR,Curitiba,326.65,4,voucher
ORD01925,C00054,2023-02-16,Sports,PE,Recife,23.61,3,credit_card
ORD01926,C00779,2022-01-17,Beauty,MG,Belo Horizonte,256.19,2,debit_card
ORD01927,C00392,2023-05-03,Books,ES,Vitória,376.97,2,credit_card
ORD01928,C00098,2023-02-14,Automotive,RS,Porto Alegre,237.72,3,voucher
ORD01929,C00415,2022-03-23,Electronics,PE,Recife,295.35,2,boleto
ORD01930,C00158,2022-08-04,Food & Drink,SP,São Paulo,83.16,4,debit_card
ORD01931,C00623,2022-05-24,Books,RJ,Rio de Janeiro,155.22,3,credit_card
ORD01932,C00079,2023-06-13,Sports,SP,São Paulo,103.16,4,voucher
ORD01933,C00296,2022-04-14,Books,ES,Vitória,213.47,4,boleto
ORD01934,C00328,2022-02-11,Health,RS,Porto Alegre,265.76,1,credit_card
ORD01935,C00114,2023-03-13,Home & Garden,PR,Curitiba,32.35,2,voucher
ORD01936,C00164,2022-08-01,Food & Drink,SP,São Paulo,321.19,3,credit_card
ORD01937,C00738,2023-01-12,Fashion,ES,Vitória,205.86,1,credit_card
ORD01938,C00667,2022-07-23,Toys,RS,Porto Alegre,320.75,2,boleto
ORD01939,C00125,2022-04-05,Home & Garden,ES,Vitória,287.1,1,boleto
ORD01940,C00088,2023-05-21,Sports,PR,Curitiba,347.17,1,debit_card
ORD01941,C00136,2022-11-25,Beauty,GO,Goiânia,65.32,1,boleto
ORD01942,C00164,2022-05-02,Books,PR,Curitiba,52.33,2,credit_card
ORD01943,C00231,2022-03-11,Health,BA,Salvador,268.29,3,voucher
ORD01944,C00149,2022-08-31,Toys,MG,Belo Horizonte,244.43,1,debit_card
ORD01945,C00143,2023-05-21,Home & Garden,SC,Florianópolis,113.02,3,debit_card
ORD01946,C00063,2023-04-28,Beauty,GO,Goiânia,292.98,2,boleto
ORD01947,C00023,2023-05-31,Sports,RS,Porto Alegre,64.5,4,boleto
ORD01948,C00011,2023-06-21,Automotive,SC,Florianópolis,216.84,2,debit_card
ORD01949,C00024,2023-02-09,Beauty,PR,Curitiba,226.35,4,boleto
ORD01950,C00290,2022-09-22,Toys,PR,Curitiba,312.21,4,boleto
ORD01951,C00189,2022-12-26,Health,SP,São Paulo,127.26,2,boleto
ORD01952,C00667,2022-05-15,Fashion,RJ,Rio de Janeiro,204.9,2,credit_card
ORD01953,C00553,2023-04-04,Beauty,SP,São Paulo,308.95,4,debit_card
ORD01954,C00328,2022-10-02,Fashion,GO,Goiânia,145.72,1,voucher
ORD01955,C00173,2022-01-17,Automotive,RJ,Rio de Janeiro,29.89,1,voucher
ORD01956,C00616,2022-03-19,Fashion,PE,Recife,294.88,3,credit_card
ORD01957,C00113,2022-05-15,Health,PR,Curitiba,132.08,3,credit_card
ORD01958,C00163,2022-02-13,Sports,MG,Belo Horizonte,182.8,3,voucher
ORD01959,C00321,2022-10-21,Food & Drink,MG,Belo Horizonte,282.4,3,voucher
ORD01960,C00478,2022-03-07,Health,RJ,Rio de Janeiro,336.26,2,voucher
ORD01961,C00122,2022-02-02,Health,RJ,Rio de Janeiro,64.22,1,debit_card
ORD01962,C00307,2022-03-20,Books,RS,Porto Alegre,267.65,2,voucher
ORD01963,C00065,2022-01-05,Books,GO,Goiânia,372.83,1,debit_card
ORD01964,C00003,2023-03-15,Food & Drink,ES,Vitória,357.69,2,debit_card
ORD01965,C00043,2022-08-24,Books,RJ,Rio de Janeiro,262.56,3,voucher
ORD01966,C00314,2023-05-29,Fashion,RS,Porto Alegre,97.68,3,debit_card
ORD01967,C00567,2022-04-16,Home & Garden,MG,Belo Horizonte,113.55,4,debit_card
ORD01968,C00084,2022-07-14,Books,RJ,Rio de Janeiro,363.2,4,voucher
ORD01969,C00193,2022-04-16,Health,PR,Curitiba,269.74,3,debit_card
ORD01970,C00695,2023-01-05,Fashion,MG,Belo Horizonte,332.92,3,debit_card
ORD01971,C00090,2022-05-02,Automotive,RS,Porto Alegre,46.13,3,debit_card
ORD01972,C00394,2022-08-16,Home & Garden,PR,Curitiba,201.87,3,debit_card
ORD01973,C00067,2023-04-23,Health,RJ,Rio de Janeiro,237.11,3,voucher
ORD01974,C00057,2022-11-26,Electronics,SC,Florianópolis,242.83,1,voucher
ORD01975,C00489,2023-02-24,Food & Drink,PE,Recife,375.95,4,voucher
ORD01976,C00284,2022-11-30,Toys,ES,Vitória,231.03,4,credit_card
ORD01977,C00120,2022-09-07,Food & Drink,GO,Goiânia,29.55,3,boleto
ORD01978,C00415,2023-02-13,Beauty,MG,Belo Horizonte,251.64,1,debit_card
ORD01979,C00316,2023-04-29,Books,GO,Goiânia,371.78,3,credit_card
ORD01980,C00669,2022-03-24,Home & Garden,ES,Vitória,68.09,2,debit_card
ORD01981,C00021,2022-07-10,Health,BA,Salvador,352.61,3,boleto
ORD01982,C00037,2022-06-02,Health,SC,Florianópolis,384.7,3,debit_card
ORD01983,C00227,2022-09-04,Health,BA,Salvador,285.57,3,voucher
ORD01984,C00029,2023-01-07,Home & Garden,PR,Curitiba,28.08,4,credit_card
ORD01985,C00038,2022-02-26,Books,MG,Belo Horizonte,203.38,1,debit_card
ORD01986,C00559,2022-01-12,Toys,RS,Porto Alegre,41.56,2,debit_card
ORD01987,C00435,2022-06-19,Food & Drink,ES,Vitória,156.82,1,credit_card
ORD01988,C00528,2022-11-17,Food & Drink,SP,São Paulo,23.89,1,voucher
ORD01989,C00640,2023-06-29,Health,PE,Recife,188.0,1,debit_card
ORD01990,C00149,2022-01-05,Electronics,BA,Salvador,68.96,2,credit_card
ORD01991,C00014,2022-09-28,Fashion,RJ,Rio de Janeiro,33.91,1,debit_card
